date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:58	34734/34734	U-----	200	untouched ('OK')	text/css	etag:W/%2242eaa52604673b64d6b356c2fd7f87e3%22	https://use.fontawesome.com/releases/v5.0.6/css/all.css	F:/web%20projects/moon/moon/use.fontawesome.com/releases/v5.0.6/css/all.css	(from https://kuon.space/)
14:47:58	3099/3099	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%228c68910069c1996196e5e8a1856f72a1-ssl-df%22	https://kuon.space/assets/img/cloud1.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/cloud1.svg	(from https://kuon.space/)
14:47:58	2928/2928	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%228a5015155cbf832bbc272a4da1640493-ssl-df%22	https://kuon.space/assets/img/b_cloud02.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/b_cloud02.svg	(from https://kuon.space/)
14:47:58	2893/2893	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%2256f2442f7d76b5a329daf7c50e17803a-ssl-df%22	https://kuon.space/assets/img/cloud2.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/cloud2.svg	(from https://kuon.space/)
14:47:59	2910/2910	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%226be66461b02b5cfd0bf14d175a7a5a58-ssl-df%22	https://kuon.space/assets/img/cloud3.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/cloud3.svg	(from https://kuon.space/)
14:47:59	1062/1062	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%224aa6c26501743585875f76ce94aff000-ssl-df%22	https://kuon.space/assets/img/moon.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/moon.svg	(from https://kuon.space/)
14:47:59	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_black_left.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_black_left.23.delayed	(from https://kuon.space/awwwards.css)
14:48:00	2924/2924	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22040b2fcaca42aab8b92cd8ba24de09f2-ssl-df%22	https://kuon.space/assets/img/b_cloud01.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/b_cloud01.svg	(from https://kuon.space/)
14:48:00	6065/6065	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%2245476e611e6940bfbe28ce6701e5e11a-ssl-df%22	https://kuon.space/assets/img/star.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/star.svg	(from https://kuon.space/)
14:48:00	86927/86927	U-----	200	untouched ('')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	F:/web%20projects/moon/moon/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://kuon.space/)
14:48:00	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_black_right.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_black_right.24.delayed	(from https://kuon.space/awwwards.css)
14:48:00	112018/112018	U--MCZ	200	updated ('OK')	application/javascript	etag:%226d7ea1216d00806041a3bee906354eb6-ssl-df%22	https://kuon.space/assets/js/jquery.fullPage.js	F:/web%20projects/moon/moon/kuon.space/assets/js/jquery.fullPage.js	(from https://kuon.space/)
14:48:01	13135/13135	U-----	200	untouched ('')	application/javascript	etag:%225eb03d72-334f%22	https://cdnjs.cloudflare.com/ajax/libs/barba.js/1.0.0/barba.min.js	F:/web%20projects/moon/moon/cdnjs.cloudflare.com/ajax/libs/barba.js/1.0.0/barba.min.js	(from https://kuon.space/)
14:48:01	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_silver_left.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_silver_left.25.delayed	(from https://kuon.space/awwwards.css)
14:48:01	14420/14420	U-----	200	untouched ('')	application/javascript	etag:%225eb03d2a-3854%22	https://cdnjs.cloudflare.com/ajax/libs/animejs/2.2.0/anime.min.js	F:/web%20projects/moon/moon/cdnjs.cloudflare.com/ajax/libs/animejs/2.2.0/anime.min.js	(from https://kuon.space/)
14:48:01	8552/8552	U--MCZ	200	updated ('OK')	application/javascript	etag:%22b8c035b86a5f68d07e0f865295e90d0a-ssl-df%22	https://kuon.space/assets/js/common.min.js	F:/web%20projects/moon/moon/kuon.space/assets/js/common.min.js	(from https://kuon.space/)
14:48:02	96610/96610	U--MCZ	200	updated ('OK')	application/javascript	etag:%226ff9419bce6b9bb5a9e7c91467d4cfe3-ssl-df%22	https://kuon.space/assets/js/parallax.js	F:/web%20projects/moon/moon/kuon.space/assets/js/parallax.js	(from https://kuon.space/)
14:48:02	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_silver_right.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_silver_right.26.delayed	(from https://kuon.space/awwwards.css)
14:48:03	48536/48536	U--MCZ	200	updated ('OK')	application/octet-stream	etag:%2292e2d1338f2177212bbd9a940f768d58-ssl-df%22	https://kuon.space/assets/font/Futura-Med.eot	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Med.eot	(from https://kuon.space/assets/css/common.css)
14:48:03	62160/62160	U--M-Z	200	updated ('OK')	application/font-woff	etag:%222f0e96950b3d4bfe1c749e318b6da2ec-ssl-df%22	https://kuon.space/assets/font/Futura-Boo.woff	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Boo.woff	(from https://kuon.space/assets/css/common.css)
14:48:03	60400/60400	U--M-Z	200	updated ('OK')	application/font-woff	etag:%227202671ae3f3aa4e4cc19a974a7b1d92-ssl-df%22	https://kuon.space/assets/font/Futura-Med.woff	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Med.woff	(from https://kuon.space/assets/css/common.css)
14:48:04	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_white_left.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_white_left.27.delayed	(from https://kuon.space/awwwards.css)
14:48:04	48626/48626	U--MCZ	200	updated ('OK')	application/octet-stream	etag:%22cd824ec22eea9ce86505707d6648aea9-ssl-df%22	https://kuon.space/assets/font/Futura-Boo.eot	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Boo.eot	(from https://kuon.space/assets/css/common.css)
14:48:05	54912/54912	U--M-Z	200	updated ('OK')	application/font-woff	etag:%22fe7e010049f9f5568aad20d526321e0d-ssl-df%22	https://kuon.space/assets/font/Futura-Bol.woff	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Bol.woff	(from https://kuon.space/assets/css/common.css)
14:48:05	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_green_left.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_green_left.29.delayed	(from https://kuon.space/awwwards.css)
14:48:05	45564/45564	U--MCZ	200	updated ('OK')	application/octet-stream	etag:%2294f9b58807e034e2aeb879944732a8bd-ssl-df%22	https://kuon.space/assets/font/Futura-Bol.eot	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Bol.eot	(from https://kuon.space/assets/css/common.css)
14:48:06	46581/46581	U--MCZ	200	updated ('OK')	application/octet-stream	etag:%22bc20e274acaae3626f7b1beabff7c28a-ssl-df%22	https://kuon.space/assets/font/Futura-Dem.eot	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Dem.eot	(from https://kuon.space/assets/css/common.css)
14:48:06	189482/189482	U-----	200	untouched ('')	image/jpeg	etag:%22da38fe8f09e6bdec6677863f713292e3-ssl%22	https://kuon.space/assets/img/reile.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/reile.jpg	(from https://kuon.space/assets/css/common.css)
14:48:06	56964/56964	U--M-Z	200	updated ('OK')	application/font-woff	etag:%22e6a5daf01205ca6bc97e6431cf8c35eb-ssl-df%22	https://kuon.space/assets/font/Futura-Dem.woff	F:/web%20projects/moon/moon/kuon.space/assets/font/Futura-Dem.woff	(from https://kuon.space/assets/css/common.css)
14:48:06	64373/64373	U-----	200	untouched ('')	image/jpeg	etag:%228a3d204adcaa38f2bb4b48da3a95164d-ssl%22	https://kuon.space/assets/img/about.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/about.jpg	(from https://kuon.space/assets/css/common.css)
14:48:06	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_green_right.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_green_right.2a.delayed	(from https://kuon.space/awwwards.css)
14:48:07	129690/129690	U-----	200	untouched ('')	image/jpeg	etag:%2207d4ea23ccae643031d28ceb031b8c17-ssl%22	https://kuon.space/assets/img/contact.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/contact.jpg	(from https://kuon.space/assets/css/common.css)
14:48:07	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_black_left@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_black_left@2x.2b.delayed	(from https://kuon.space/awwwards.css)
14:48:07	11990/11990	U-----	200	untouched ('')	image/png	etag:%2264655539ce0f438ae7d0e7b0ce50aba7-ssl%22	https://kuon.space/ribbons/awwwards_honorable_white_right.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_white_right.png	(from https://kuon.space/awwwards.css)
14:48:07	207401/207401	U-----	200	untouched ('')	image/jpeg	etag:%22878a9aab8c8e8b9b29f32e65bf94a09c-ssl%22	https://kuon.space/assets/img/Perspective.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/Perspective.jpg	(from https://kuon.space/assets/css/common.css)
14:48:07	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_black_right@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_black_right@2x.2c.delayed	(from https://kuon.space/awwwards.css)
14:48:08	5383/5383	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22d0d12a61f86821415e02f2c53063f434-ssl-df%22	https://kuon.space/assets/img/moonlight.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/moonlight.svg	(from https://kuon.space/assets/css/common.css)
14:48:09	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_silver_left@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_silver_left@2x.2d.delayed	(from https://kuon.space/awwwards.css)
14:48:09	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_silver_right@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_silver_right@2x.2e.delayed	(from https://kuon.space/awwwards.css)
14:48:10	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_white_left@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_white_left@2x.2f.delayed	(from https://kuon.space/awwwards.css)
14:48:10	22194/22194	U-----	200	untouched ('')	image/png	etag:%22178f27b0a75759a209ee89bbc161a885-ssl%22	https://kuon.space/ribbons/awwwards_honorable_white_right@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_white_right@2x.png	(from https://kuon.space/awwwards.css)
14:48:11	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_green_left@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_green_left@2x.31.delayed	(from https://kuon.space/awwwards.css)
14:48:11	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1519975376-ssl-df	https://kuon.space/ribbons/awwwards_honorable_green_right@2x.png	F:/web%20projects/moon/moon/kuon.space/ribbons/awwwards_honorable_green_right@2x.32.delayed	(from https://kuon.space/awwwards.css)
14:48:42	238144/238144	U-----	200	untouched ('')	image/png	etag:%22962457167e97f25adedc6b681e81eb07-ssl%22	https://kuon.space/assets/img/mockup.png	F:/web%20projects/moon/moon/kuon.space/assets/img/mockup.png	(from https://kuon.space/reile.html)
14:48:42	110994/110994	U-----	200	untouched ('')	image/jpeg	etag:%22fd79ecebfc6644a8d587314963f587f6-ssl%22	https://kuon.space/assets/img/portrait.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/portrait.jpg	(from https://kuon.space/about.html)
14:48:44	123361/123361	U-----	200	untouched ('')	image/jpeg	etag:%22f9dadcbe9ef96d76576c8aefdaeb8d69-ssl%22	https://kuon.space/assets/img/reile_top.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/reile_top.jpg	(from https://kuon.space/reile.html)
14:48:44	121494/121494	U-----	200	untouched ('')	image/jpeg	etag:%22e647d849944ca65f5a0888d1262ac429-ssl%22	https://kuon.space/assets/img/reile_about.jpg	F:/web%20projects/moon/moon/kuon.space/assets/img/reile_about.jpg	(from https://kuon.space/reile.html)
14:48:46	2220/2220	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22e360149db525fbad7057c39ceb016683-ssl-df%22	https://kuon.space/assets/img/ai.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/ai.svg	(from https://kuon.space/about.html)
14:48:46	7975/7975	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%2264c1941b7d06fd1a2d93ad66c06d4a9c-ssl-df%22	https://kuon.space/assets/img/design-skills.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/design-skills.svg	(from https://kuon.space/about.html)
14:48:46	10613/10613	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22ec14c9fb5099658d6154db956f72ffc6-ssl-df%22	https://kuon.space/assets/img/tech.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/tech.svg	(from https://kuon.space/about.html)
14:48:46	8478/8478	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22a3c45b84d375a49e4b650f44c069907d-ssl-df%22	https://kuon.space/assets/img/book-open.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/book-open.svg	(from https://kuon.space/about.html)
14:48:47	1124/1124	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22d9c6f3d912cbbe92317daf6ab0202088-ssl-df%22	https://kuon.space/assets/img/sketch.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/sketch.svg	(from https://kuon.space/about.html)
14:48:47	3341/3341	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22eddad946a40b51451f5146878aa01756-ssl-df%22	https://kuon.space/assets/img/ps.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/ps.svg	(from https://kuon.space/about.html)
14:48:49	3641/3641	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%2259ceb2e3806b443d4b67ce7a067c713f-ssl-df%22	https://kuon.space/assets/img/html.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/html.svg	(from https://kuon.space/about.html)
14:48:50	4955/4955	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22225cc5c442df1a19e44407f5e8251f91-ssl-df%22	https://kuon.space/assets/img/pug.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/pug.svg	(from https://kuon.space/about.html)
14:48:50	2643/2643	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22f44296bbe5d1ccb07e2e5c32e80ec258-ssl-df%22	https://kuon.space/assets/img/wp.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/wp.svg	(from https://kuon.space/about.html)
14:48:52	7583/7583	U--MCZ	200	updated ('OK')	image/svg+xml	etag:%22b47395e5af62c2330427b226c6c74317-ssl-df%22	https://kuon.space/assets/img/sass.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/sass.svg	(from https://kuon.space/about.html)
14:48:52	6472/6472	U-----	200	untouched ('')	image/png	etag:%229b120172cae55e915900c80f556f8563-ssl%22	https://kuon.space/assets/img/flinto.png	F:/web%20projects/moon/moon/kuon.space/assets/img/flinto.png	(from https://kuon.space/about.html)
14:48:52	1051/1051	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22e7024f6998489b33e70930b8c7d448f3-ssl-df%22	https://kuon.space/assets/img/abstract.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/abstract.svg	(from https://kuon.space/about.html)
14:48:52	1520/1520	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%2243b850579f214c3d6ad73163edc9c9a2-ssl-df%22	https://kuon.space/assets/img/js.svg	F:/web%20projects/moon/moon/kuon.space/assets/img/js.svg	(from https://kuon.space/about.html)
