date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:43	38751/38751	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Dec%202022%2009:36:15%20GMT	https://www.sliderrevolution.com/wp-content/cache/min/1/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-public.js?ver=1670405775	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/cache/min/1/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-public946a.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:44	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2011%20Dec%202022%2023:59:44%20GMT	https://www.googletagmanager.com/gtm.js?id=	F:/web%20projects/services/services/www.googletagmanager.com/gtm.95445.delayed	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:51	41922/41922	---MC-	200	added ('OK')	text/javascript	etag:W/%221d4d28b2c970ef1699334aa9a7f940b1%22	https://d.impactradius-event.com/A2559068-91e7-45ee-a82f-39239d736b041.js	F:/web%20projects/services/services/d.impactradius-event.com/A2559068-91e7-45ee-a82f-39239d736b041.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:52	11488/11488	---M-Z	200	added ('OK')	application/javascript	etag:%2248be70be7c53713f09434cac27c37598%22	https://tools.luckyorange.com/core/lo.js?site-id=138ff5ed	F:/web%20projects/services/services/tools.luckyorange.com/core/lo98ce.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:52	738/738	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2007:57:33%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-32x32.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-32x32.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:53	7095/7095	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2007:57:33%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-192x192.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-192x192.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:53	14468/14468	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2007:57:33%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-180x180.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/05/cropped-rsicon-180x180.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:53	2637/2637	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jun%202020%2016:10:35%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/06/srlogo_light2.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/srlogo_light2.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Dec%202022%2023:59:53%20GMT	http://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/dummy.10.delayed	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:54	68/68	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Dec%202022%2023:59:54%20GMT	http://www.sliderrevolution.com/wp-content/uploads/revslider/App-Studio-About/About-bg.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/revslider/App-Studio-About/About-bg.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:54	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22638a3c19-4d7%22	https://www.sliderrevolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/web%20projects/services/services/www.sliderrevolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:55	5349/5349	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Nov%202021%2009:38:49%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2021/11/tp_logo2.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2021/11/tp_logo2.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Dec%202022%2023:59:54%20GMT	http://www.sliderrevolution.com/wp-content/uploads/2020/06/particle_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/particle_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Dec%202022%2023:59:55%20GMT	http://www.sliderrevolution.com/wp-content/uploads/2020/06/carousel_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/carousel_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:56	9568/9568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2012:18:44%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/06/particle_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/particle_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:56	132982/132982	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2006:51:44%20GMT	https://www.sliderrevolution.com/wp-content/uploads/revslider/App-Studio-About/About-bg.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/revslider/App-Studio-About/About-bg.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:58	15897/15897	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2012:15:42%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/06/carousel_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/carousel_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Dec%202022%2023:59:56%20GMT	http://www.sliderrevolution.com/wp-content/uploads/2020/06/before_after_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/before_after_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:58	13161/13161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2012:18:44%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/06/before_after_cover.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/06/before_after_cover.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:59	4040/4040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Nov%202020%2013:05:20%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/10/codepen-header-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/10/codepen-header-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:59	2039/2039	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2007:01:59%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2021/02/fancy-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2021/02/fancy-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:59	3300/3300	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2012:45:43%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2021/05/drop-header-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2021/05/drop-header-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
00:59:59	4612/4612	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Aug%202021%2012:42:06%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2021/05/text-anim-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2021/05/text-anim-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	5151/5151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2015:45:45%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/02/faqimg1-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/02/faqimg1-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	4915/4915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2015:35:58%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/05/ThumbQuickSetupSR-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/05/ThumbQuickSetupSR-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2012:14:24%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/04/sr6_featured2-200x113.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/04/sr6_featured2-200x113.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	2403/2403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2012:13:59%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/04/install-addon-1-200x68.jpg	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/04/install-addon-1-200x68.jpg	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	1655/1655	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Sep%202020%2012:00:04%20GMT	https://www.sliderrevolution.com/wp-content/uploads/2020/02/mailicon-1.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/uploads/2020/02/mailicon-1.png	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:00	22825/22825	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Jun%202021%2008:34:07%20GMT	https://www.sliderrevolution.com/wp-content/plugins/blog-newsletter-gutenberg-block/front/dist/js/tp-newsletter-block.min.js?ver=2.0.2	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/blog-newsletter-gutenberg-block/front/dist/js/tp-newsletter-block.min4c56.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:01	12354/12354	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Dec%202022%2009:36:15%20GMT	https://www.sliderrevolution.com/wp-content/cache/min/1/wp-content/themes/SliderRevolution/screen.js?ver=1670405775	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/cache/min/1/wp-content/themes/SliderRevolution/screen946a.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:02	165339/165339	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20Nov%202022%2014:36:21%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.6.7	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/js/rbtools.mindb9d.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:02	4251/4251	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jan%202022%2008:44:25%20GMT	https://www.sliderrevolution.com/wp-content/themes/zakra/assets/js/navigation.min.js?ver=20151215	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/themes/zakra/assets/js/navigation.min4a7d.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:02	327/327	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jan%202022%2008:44:25%20GMT	https://www.sliderrevolution.com/wp-content/themes/zakra/assets/js/skip-link-focus-fix.min.js?ver=20151215	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/themes/zakra/assets/js/skip-link-focus-fix.min4a7d.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:02	408344/408344	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20Nov%202022%2014:36:21%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.7	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/js/rs6.mindb9d.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:02	4701/4701	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jan%202022%2008:44:25%20GMT	https://www.sliderrevolution.com/wp-content/themes/zakra/assets/js/zakra-custom.min.js?ver=6.0.2	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/themes/zakra/assets/js/zakra-custom.min5b21.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:03	7889/7889	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Jun%202022%2008:13:11%20GMT	https://www.sliderrevolution.com/wp-content/plugins/lazy-loading-responsive-images/js/lazysizes.min.js?ver=1654243991	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/lazy-loading-responsive-images/js/lazysizes.minb0d2.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:03	1872/1872	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Jun%202022%2008:13:11%20GMT	https://www.sliderrevolution.com/wp-content/plugins/lazy-loading-responsive-images/js/ls.unveilhooks.min.js?ver=1654243991	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/lazy-loading-responsive-images/js/ls.unveilhooks.minb0d2.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:04	132050/132050	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Dec%202022%2009:36:15%20GMT	https://www.sliderrevolution.com/wp-content/cache/min/1/wp-content/cache/asp/asp-7bc606f7.js?ver=1670405775	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/cache/min/1/wp-content/cache/asp/asp-7bc606f7946a.js	(from https://www.sliderrevolution.com/templates/app-studio-website/)
01:00:04	8891/8891	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Dec%202022%2000:00:04%20GMT	https://use.typekit.net/uxu4kzp.css	F:/web%20projects/services/services/use.typekit.net/uxu4kzp.css	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:05	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:05	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:05	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:05	71/71	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:05	90/90	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:06	2093/2093	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Nov%202022%2014:36:20%20GMT	https://www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	F:/web%20projects/services/services/www.sliderrevolution.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.sliderrevolution.com/wp-content/cache/min/1/198324d6fd30163e39bddbb40c1355b0.css)
01:00:06	5/5	---M--	200	added ('OK')	text/css	etag:%22626eae32-5%22	https://p.typekit.net/p.css?s=1&k=uxu4kzp&ht=tk&f=139.140.171.172.173.174.175.176.5474.5475.25136.25137&a=2188748&app=typekit&e=css	F:/web%20projects/services/services/p.typekit.net/pd9ad.css	(from https://use.typekit.net/uxu4kzp.css)
01:00:07	16832/16832	---M--	200	added ('OK')	application/font-woff2	etag:%2296c7595dad6bb306bf9cc4c7a3b3d28654c7d636%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n7&v=3	F:/web%20projects/services/services/use.typekit.net/af/2555e1/00000000000000007735e603/30/l1eed	(from https://use.typekit.net/uxu4kzp.css)
01:00:09	29636/29636	---M-Z	200	added ('OK')	font/opentype	etag:W/%2296c7595dad6bb306bf9cc4c7a3b3d28654c7d636%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/a?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n7&v=3	F:/web%20projects/services/services/use.typekit.net/af/2555e1/00000000000000007735e603/30/a1eed	(from https://use.typekit.net/uxu4kzp.css)
01:00:09	17284/17284	---M--	200	added ('OK')	application/font-woff2	etag:%2215e9c2a298cf592dcd5ccf5d7e8a9f660e7dd432%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i7&v=3	F:/web%20projects/services/services/use.typekit.net/af/4de20a/00000000000000007735e604/30/lbd66	(from https://use.typekit.net/uxu4kzp.css)
01:00:13	17524/17524	---M--	200	added ('OK')	application/font-woff	etag:%2296c7595dad6bb306bf9cc4c7a3b3d28654c7d636%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/d?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n7&v=3	F:/web%20projects/services/services/use.typekit.net/af/2555e1/00000000000000007735e603/30/d1eed	(from https://use.typekit.net/uxu4kzp.css)
01:00:13	30576/30576	---M-Z	200	added ('OK')	font/opentype	etag:W/%2215e9c2a298cf592dcd5ccf5d7e8a9f660e7dd432%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/a?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i7&v=3	F:/web%20projects/services/services/use.typekit.net/af/4de20a/00000000000000007735e604/30/abd66	(from https://use.typekit.net/uxu4kzp.css)
01:00:13	17968/17968	---M--	200	added ('OK')	application/font-woff	etag:%2215e9c2a298cf592dcd5ccf5d7e8a9f660e7dd432%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/d?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i7&v=3	F:/web%20projects/services/services/use.typekit.net/af/4de20a/00000000000000007735e604/30/dbd66	(from https://use.typekit.net/uxu4kzp.css)
01:00:14	15752/15752	---M--	200	added ('OK')	application/font-woff2	etag:%2206335f51db1a9ca0d513d9d05d23c44aa353a69b%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n1&v=3	F:/web%20projects/services/services/use.typekit.net/af/154cda/00000000000000007735e601/30/l5229	(from https://use.typekit.net/uxu4kzp.css)
01:00:15	16372/16372	---M--	200	added ('OK')	application/font-woff	etag:%2206335f51db1a9ca0d513d9d05d23c44aa353a69b%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/d?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n1&v=3	F:/web%20projects/services/services/use.typekit.net/af/154cda/00000000000000007735e601/30/d5229	(from https://use.typekit.net/uxu4kzp.css)
01:00:15	28576/28576	---M-Z	200	added ('OK')	font/opentype	etag:W/%2206335f51db1a9ca0d513d9d05d23c44aa353a69b%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/a?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n1&v=3	F:/web%20projects/services/services/use.typekit.net/af/154cda/00000000000000007735e601/30/a5229	(from https://use.typekit.net/uxu4kzp.css)
01:00:15	16520/16520	---M--	200	added ('OK')	application/font-woff2	etag:%22a3d538c23d09741fce0412001254aa0f10a23942%22	https://use.typekit.net/af/7283cd/00000000000000007735e608/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i1&v=3	F:/web%20projects/services/services/use.typekit.net/af/7283cd/00000000000000007735e608/30/la96e	(from https://use.typekit.net/uxu4kzp.css)
01:00:15	17152/17152	---M--	200	added ('OK')	application/font-woff	etag:%22a3d538c23d09741fce0412001254aa0f10a23942%22	https://use.typekit.net/af/7283cd/00000000000000007735e608/30/d?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i1&v=3	F:/web%20projects/services/services/use.typekit.net/af/7283cd/00000000000000007735e608/30/da96e	(from https://use.typekit.net/uxu4kzp.css)
01:00:17	16744/16744	---M--	200	added ('OK')	application/font-woff2	etag:%22e054ee68ef06f627cc7e34fb951cfa3a80cc5aa0%22	https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n6&v=3	F:/web%20projects/services/services/use.typekit.net/af/78aca8/00000000000000007735e60d/30/l05a9	(from https://use.typekit.net/uxu4kzp.css)
01:00:17	29212/29212	---M-Z	200	added ('OK')	font/opentype	etag:W/%22e054ee68ef06f627cc7e34fb951cfa3a80cc5aa0%22	https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/a?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=n6&v=3	F:/web%20projects/services/services/use.typekit.net/af/78aca8/00000000000000007735e60d/30/a05a9	(from https://use.typekit.net/uxu4kzp.css)
01:00:18	17008/17008	---M--	200	added ('OK')	application/font-woff2	etag:%223acbf4d317669bcc27c47a24969ab013b91fb385%22	https://use.typekit.net/af/144da4/00000000000000007735e619/30/l?primer=7fa3915bdafdf03041871920a205bef951d72bf64dd4c4460fb992e3ecc3a862&fvd=i6&v=3	F:/web%20projects/services/services/use.typekit.net/af/144da4/00000000000000007735e619/30/l3781	(from https://use.typekit.net/uxu4kzp.css)
